nutrition,value,measure,food_product
PUFA 18:2,0.276,G,rack of lamb
PUFA 18:3,0.125,G,rack of lamb
PUFA 20:4,0.016,G,rack of lamb
PUFA 18:4,0.0,G,rack of lamb
MUFA 20:1,0.002,G,rack of lamb
MUFA 22:1,0.0,G,rack of lamb
"Fatty acids, total monounsaturated",3.01,G,rack of lamb
"Fatty acids, total polyunsaturated",0.46,G,rack of lamb
TFA 18:1 t,0.498,G,rack of lamb
"TFA 18:2 t,t",0.003,G,rack of lamb
PUFA 18:2 CLAs,0.143,G,rack of lamb
"PUFA 20:2 n-6 c,c",0.0,G,rack of lamb
MUFA 16:1 c,0.076,G,rack of lamb
"PUFA 18:3 n-6 c,c,c",0.0,G,rack of lamb
PUFA 20:3,0.001,G,rack of lamb
"Fatty acids, total trans-polyenoic",0.003,G,rack of lamb
PUFA 20:4 n-6,0.001,G,rack of lamb
PUFA 2:4 n-6,0.016,G,rack of lamb
Total lipid (fat),9.96,G,rack of lamb
"Carbohydrate, by difference",0.05,G,rack of lamb
Energy,709,kJ,rack of lamb
Water,69.5,G,rack of lamb
Caffeine,0.0,MG,rack of lamb
Theobromine,0.0,MG,rack of lamb
"Sugars, total including NLEA",0.0,G,rack of lamb
"Calcium, Ca",8.0,MG,rack of lamb
Proline,0.637,G,rack of lamb
Cholesterol,62.0,MG,rack of lamb
"Fatty acids, total trans",0.517,G,rack of lamb
"Fatty acids, total saturated",4.3,G,rack of lamb
SFA 8:0,0.0,G,rack of lamb
SFA 12:0,0.018,G,rack of lamb
SFA 14:0,0.232,G,rack of lamb
PUFA 22:6 n-3 (DHA),0.006,G,rack of lamb
SFA 22:0,0.015,G,rack of lamb
MUFA 14:1,0.007,G,rack of lamb
MUFA 16:1,0.091,G,rack of lamb
PUFA 20:5 n-3 (EPA),0.017,G,rack of lamb
PUFA 22:5 n-3 (DPA),0.019,G,rack of lamb
SFA 17:0,0.179,G,rack of lamb
SFA 24:0,0.0,G,rack of lamb
TFA 16:1 t,0.015,G,rack of lamb
MUFA 24:1 c,0.0,G,rack of lamb
MUFA 18:1 c,2.41,G,rack of lamb
"PUFA 18:2 n-6 c,c",0.13,G,rack of lamb
MUFA 22:1 c,0.0,G,rack of lamb
MUFA 17:1,0.0,G,rack of lamb
"Fatty acids, total trans-monoenoic",0.514,G,rack of lamb
MUFA 15:1,0.0,G,rack of lamb
"PUFA 18:3 n-3 c,c,c (ALA)",0.125,G,rack of lamb
PUFA 20:3 n-3,0.0,G,rack of lamb
Protein,19.9,G,rack of lamb
Ash,0.94,G,rack of lamb
"Alcohol, ethyl",0.0,G,rack of lamb
"Fiber, total dietary",0.0,G,rack of lamb
"Iron, Fe",1.36,MG,rack of lamb
"Magnesium, Mg",22.0,MG,rack of lamb
"Phosphorus, P",186,MG,rack of lamb
"Sodium, Na",62.0,MG,rack of lamb
"Copper, Cu",0.101,MG,rack of lamb
"Manganese, Mn",0.008,MG,rack of lamb
"Vitamin A, IU",23.0,IU,rack of lamb
Retinol,7.0,UG,rack of lamb
"Vitamin A, RAE",7.0,UG,rack of lamb
"Carotene, beta",0.0,UG,rack of lamb
"Carotene, alpha",0.0,UG,rack of lamb
Vitamin D3 (cholecalciferol),0.1,UG,rack of lamb
Vitamin D (D2 + D3),0.1,UG,rack of lamb
"Cryptoxanthin, beta",0.0,UG,rack of lamb
Lycopene,0.0,UG,rack of lamb
"Vitamin C, total ascorbic acid",0.0,MG,rack of lamb
Thiamin,0.062,MG,rack of lamb
Riboflavin,0.172,MG,rack of lamb
Vitamin B-12,1.03,UG,rack of lamb
Tryptophan,0.22,G,rack of lamb
Threonine,0.948,G,rack of lamb
Methionine,0.649,G,rack of lamb
Phenylalanine,0.783,G,rack of lamb
Tyrosine,0.689,G,rack of lamb
Alanine,0.988,G,rack of lamb
Glutamic acid,2.78,G,rack of lamb
Glycine,0.85,G,rack of lamb
Protein,0.68,G,radish
Total lipid (fat),0.1,G,radish
"Carbohydrate, by difference",3.4,G,radish
Energy,16.0,KCAL,radish
"Alcohol, ethyl",0.0,G,radish
Water,95.3,G,radish
Caffeine,0.0,MG,radish
Theobromine,0.0,MG,radish
"Sugars, total including NLEA",1.86,G,radish
"Fiber, total dietary",1.6,G,radish
"Calcium, Ca",25.0,MG,radish
"Iron, Fe",0.34,MG,radish
"Magnesium, Mg",10.0,MG,radish
"Phosphorus, P",20.0,MG,radish
"Potassium, K",233,MG,radish
"Sodium, Na",39.0,MG,radish
"Zinc, Zn",0.28,MG,radish
"Copper, Cu",0.05,MG,radish
"Selenium, Se",0.6,UG,radish
Retinol,0.0,UG,radish
"Vitamin A, RAE",0.0,UG,radish
"Carotene, beta",4.0,UG,radish
"Carotene, alpha",0.0,UG,radish
Vitamin E (alpha-tocopherol),0.0,MG,radish
Vitamin D (D2 + D3),0.0,UG,radish
"Cryptoxanthin, beta",0.0,UG,radish
Lycopene,0.0,UG,radish
Lutein + zeaxanthin,10.0,UG,radish
"Vitamin C, total ascorbic acid",14.8,MG,radish
Thiamin,0.012,MG,radish
Riboflavin,0.039,MG,radish
Niacin,0.254,MG,radish
Vitamin B-6,0.071,MG,radish
"Folate, total",25.0,UG,radish
Vitamin B-12,0.0,UG,radish
"Choline, total",6.5,MG,radish
Vitamin K (phylloquinone),1.3,UG,radish
Folic acid,0.0,UG,radish
"Folate, food",25.0,UG,radish
"Folate, DFE",25.0,UG,radish
"Vitamin E, added",0.0,MG,radish
"Vitamin B-12, added",0.0,UG,radish
Cholesterol,0.0,MG,radish
"Fatty acids, total saturated",0.032,G,radish
SFA 4:0,0.0,G,radish
SFA 6:0,0.0,G,radish
SFA 8:0,0.0,G,radish
SFA 10:0,0.0,G,radish
SFA 12:0,0.0,G,radish
SFA 14:0,0.0,G,radish
SFA 16:0,0.027,G,radish
SFA 18:0,0.004,G,radish
MUFA 18:1,0.017,G,radish
PUFA 18:2,0.017,G,radish
PUFA 18:3,0.031,G,radish
PUFA 20:4,0.0,G,radish
PUFA 22:6 n-3 (DHA),0.0,G,radish
MUFA 16:1,0.0,G,radish
PUFA 18:4,0.0,G,radish
MUFA 20:1,0.0,G,radish
PUFA 20:5 n-3 (EPA),0.0,G,radish
MUFA 22:1,0.0,G,radish
PUFA 22:5 n-3 (DPA),0.0,G,radish
"Fatty acids, total monounsaturated",0.017,G,radish
"Fatty acids, total polyunsaturated",0.048,G,radish
Protein,10.2,G,raisin
Total lipid (fat),4.24,G,raisin
"Carbohydrate, by difference",52.5,G,raisin
Energy,288,KCAL,raisin
"Sugars, total including NLEA",17.0,G,raisin
"Fiber, total dietary",3.4,G,raisin
"Fiber, soluble",0.0,G,raisin
"Calcium, Ca",34.0,MG,raisin
"Iron, Fe",3.05,MG,raisin
"Sodium, Na",356,MG,raisin
"Vitamin A, IU",0.0,IU,raisin
"Vitamin C, total ascorbic acid",6.1,MG,raisin
Thiamin,0.0,MG,raisin
Riboflavin,0.288,MG,raisin
Niacin,3.39,MG,raisin
Cholesterol,0.0,MG,raisin
"Fatty acids, total trans",0.0,G,raisin
"Fatty acids, total saturated",0.0,G,raisin
Protein,0.0,G,raspberry
Total lipid (fat),0.0,G,raspberry
"Carbohydrate, by difference",66.7,G,raspberry
Energy,222,KCAL,raspberry
"Sugars, total including NLEA",61.1,G,raspberry
"Fiber, total dietary",0.0,G,raspberry
"Calcium, Ca",0.0,MG,raspberry
"Iron, Fe",0.0,MG,raspberry
"Potassium, K",0.0,MG,raspberry
"Sodium, Na",0.0,MG,raspberry
"Vitamin D (D2 + D3), International Units",0.0,IU,raspberry
"Sugars, added",55.6,G,raspberry
Cholesterol,0.0,MG,raspberry
"Fatty acids, total trans",0.0,G,raspberry
"Fatty acids, total saturated",0.0,G,raspberry
Protein,0.07,G,red wine
Total lipid (fat),0.0,G,red wine
"Carbohydrate, by difference",2.61,G,red wine
Energy,85.0,KCAL,red wine
"Alcohol, ethyl",10.6,G,red wine
Water,86.5,G,red wine
Caffeine,0.0,MG,red wine
Theobromine,0.0,MG,red wine
"Sugars, total including NLEA",0.62,G,red wine
"Fiber, total dietary",0.0,G,red wine
"Calcium, Ca",8.0,MG,red wine
"Iron, Fe",0.46,MG,red wine
"Magnesium, Mg",12.0,MG,red wine
"Phosphorus, P",23.0,MG,red wine
"Potassium, K",127,MG,red wine
"Sodium, Na",4.0,MG,red wine
"Zinc, Zn",0.14,MG,red wine
"Copper, Cu",0.011,MG,red wine
"Selenium, Se",0.2,UG,red wine
Retinol,0.0,UG,red wine
"Vitamin A, RAE",0.0,UG,red wine
"Carotene, beta",1.0,UG,red wine
"Carotene, alpha",0.0,UG,red wine
Vitamin E (alpha-tocopherol),0.0,MG,red wine
Vitamin D (D2 + D3),0.0,UG,red wine
"Cryptoxanthin, beta",0.0,UG,red wine
Lycopene,0.0,UG,red wine
Lutein + zeaxanthin,6.0,UG,red wine
"Vitamin C, total ascorbic acid",0.0,MG,red wine
Thiamin,0.005,MG,red wine
Riboflavin,0.031,MG,red wine
Niacin,0.224,MG,red wine
Vitamin B-6,0.057,MG,red wine
"Folate, total",1.0,UG,red wine
Vitamin B-12,0.0,UG,red wine
"Choline, total",5.7,MG,red wine
Vitamin K (phylloquinone),0.4,UG,red wine
Folic acid,0.0,UG,red wine
"Folate, food",1.0,UG,red wine
"Folate, DFE",1.0,UG,red wine
"Vitamin E, added",0.0,MG,red wine
"Vitamin B-12, added",0.0,UG,red wine
Cholesterol,0.0,MG,red wine
"Fatty acids, total saturated",0.0,G,red wine
SFA 4:0,0.0,G,red wine
SFA 6:0,0.0,G,red wine
SFA 8:0,0.0,G,red wine
SFA 10:0,0.0,G,red wine
SFA 12:0,0.0,G,red wine
SFA 14:0,0.0,G,red wine
SFA 16:0,0.0,G,red wine
SFA 18:0,0.0,G,red wine
MUFA 18:1,0.0,G,red wine
PUFA 18:2,0.0,G,red wine
PUFA 18:3,0.0,G,red wine
PUFA 20:4,0.0,G,red wine
PUFA 22:6 n-3 (DHA),0.0,G,red wine
MUFA 16:1,0.0,G,red wine
PUFA 18:4,0.0,G,red wine
MUFA 20:1,0.0,G,red wine
PUFA 20:5 n-3 (EPA),0.0,G,red wine
MUFA 22:1,0.0,G,red wine
PUFA 22:5 n-3 (DPA),0.0,G,red wine
"Fatty acids, total monounsaturated",0.0,G,red wine
"Fatty acids, total polyunsaturated",0.0,G,red wine
Protein,0.81,G,rhubarb
Total lipid (fat),0.22,G,rhubarb
"Carbohydrate, by difference",17.4,G,rhubarb
Energy,73.0,KCAL,rhubarb
"Alcohol, ethyl",0.0,G,rhubarb
Water,80.8,G,rhubarb
Caffeine,0.0,MG,rhubarb
Theobromine,0.0,MG,rhubarb
"Sugars, total including NLEA",14.4,G,rhubarb
"Fiber, total dietary",1.6,G,rhubarb
"Calcium, Ca",73.0,MG,rhubarb
"Iron, Fe",0.2,MG,rhubarb
"Magnesium, Mg",11.0,MG,rhubarb
"Phosphorus, P",13.0,MG,rhubarb
"Potassium, K",233,MG,rhubarb
"Sodium, Na",4.0,MG,rhubarb
"Zinc, Zn",0.09,MG,rhubarb
"Copper, Cu",0.018,MG,rhubarb
"Selenium, Se",1.1,UG,rhubarb
Retinol,0.0,UG,rhubarb
"Vitamin A, RAE",4.0,UG,rhubarb
"Carotene, beta",46.0,UG,rhubarb
"Carotene, alpha",0.0,UG,rhubarb
Vitamin E (alpha-tocopherol),0.24,MG,rhubarb
Vitamin D (D2 + D3),0.0,UG,rhubarb
"Cryptoxanthin, beta",0.0,UG,rhubarb
Lycopene,0.0,UG,rhubarb
Lutein + zeaxanthin,129,UG,rhubarb
"Vitamin C, total ascorbic acid",5.7,MG,rhubarb
Thiamin,0.014,MG,rhubarb
Riboflavin,0.028,MG,rhubarb
Niacin,0.242,MG,rhubarb
Vitamin B-6,0.02,MG,rhubarb
"Folate, total",4.0,UG,rhubarb
Vitamin B-12,0.0,UG,rhubarb
"Choline, total",5.5,MG,rhubarb
Vitamin K (phylloquinone),26.3,UG,rhubarb
Folic acid,0.0,UG,rhubarb
"Folate, food",4.0,UG,rhubarb
"Folate, DFE",4.0,UG,rhubarb
"Vitamin E, added",0.0,MG,rhubarb
"Vitamin B-12, added",0.0,UG,rhubarb
Cholesterol,0.0,MG,rhubarb
"Fatty acids, total saturated",0.047,G,rhubarb
SFA 4:0,0.0,G,rhubarb
SFA 6:0,0.0,G,rhubarb
SFA 8:0,0.0,G,rhubarb
SFA 10:0,0.0,G,rhubarb
SFA 12:0,0.0,G,rhubarb
SFA 14:0,0.001,G,rhubarb
SFA 16:0,0.041,G,rhubarb
SFA 18:0,0.004,G,rhubarb
MUFA 18:1,0.033,G,rhubarb
PUFA 18:2,0.089,G,rhubarb
PUFA 18:3,0.0,G,rhubarb
PUFA 20:4,0.0,G,rhubarb
PUFA 22:6 n-3 (DHA),0.0,G,rhubarb
MUFA 16:1,0.001,G,rhubarb
PUFA 18:4,0.0,G,rhubarb
MUFA 20:1,0.0,G,rhubarb
PUFA 20:5 n-3 (EPA),0.0,G,rhubarb
MUFA 22:1,0.0,G,rhubarb
PUFA 22:5 n-3 (DPA),0.0,G,rhubarb
"Fatty acids, total monounsaturated",0.035,G,rhubarb
"Fatty acids, total polyunsaturated",0.089,G,rhubarb
"Calcium, Ca",28.0,MG,rice
"Iron, Fe",1.88,MG,rice
"Vitamin A, IU",69.0,IU,rice
"Vitamin C, total ascorbic acid",2.5,MG,rice
Cholesterol,0.0,MG,rice
"Fatty acids, total saturated",0.0,G,rice
Protein,3.47,G,rice
Total lipid (fat),2.43,G,rice
"Carbohydrate, by difference",26.4,G,rice
Energy,139,KCAL,rice
"Sugars, total including NLEA",1.39,G,rice
"Fiber, total dietary",1.4,G,rice
"Sodium, Na",465,MG,rice
"Fatty acids, total trans",0.0,G,rice
Protein,9.6,G,ricotta
Total lipid (fat),9.46,G,ricotta
"Carbohydrate, by difference",6.0,G,ricotta
Energy,148,KCAL,ricotta
"Alcohol, ethyl",0.0,G,ricotta
Water,73.7,G,ricotta
Caffeine,0.0,MG,ricotta
Theobromine,0.0,MG,ricotta
"Sugars, total including NLEA",0.29,G,ricotta
"Fiber, total dietary",0.0,G,ricotta
"Calcium, Ca",248,MG,ricotta
"Iron, Fe",0.27,MG,ricotta
"Magnesium, Mg",18.0,MG,ricotta
"Phosphorus, P",172,MG,ricotta
"Potassium, K",178,MG,ricotta
"Sodium, Na",102,MG,ricotta
"Zinc, Zn",0.95,MG,ricotta
"Copper, Cu",0.017,MG,ricotta
"Selenium, Se",11.1,UG,ricotta
Retinol,116,UG,ricotta
"Vitamin A, RAE",117,UG,ricotta
"Carotene, beta",10.0,UG,ricotta
"Carotene, alpha",0.0,UG,ricotta
Vitamin E (alpha-tocopherol),0.17,MG,ricotta
Vitamin D (D2 + D3),0.2,UG,ricotta
"Cryptoxanthin, beta",0.0,UG,ricotta
Lycopene,0.0,UG,ricotta
Lutein + zeaxanthin,0.0,UG,ricotta
"Vitamin C, total ascorbic acid",0.0,MG,ricotta
Thiamin,0.032,MG,ricotta
Riboflavin,0.256,MG,ricotta
Niacin,0.123,MG,ricotta
Vitamin B-6,0.06,MG,ricotta
"Folate, total",8.0,UG,ricotta
Vitamin B-12,0.54,UG,ricotta
"Choline, total",16.9,MG,ricotta
Vitamin K (phylloquinone),0.6,UG,ricotta
Folic acid,0.0,UG,ricotta
"Folate, food",8.0,UG,ricotta
"Folate, DFE",8.0,UG,ricotta
"Vitamin E, added",0.0,MG,ricotta
"Vitamin B-12, added",0.0,UG,ricotta
Cholesterol,40.0,MG,ricotta
"Fatty acids, total saturated",5.95,G,ricotta
SFA 4:0,0.252,G,ricotta
SFA 6:0,0.132,G,ricotta
SFA 8:0,0.099,G,ricotta
SFA 10:0,0.228,G,ricotta
SFA 12:0,0.232,G,ricotta
SFA 14:0,0.979,G,ricotta
SFA 16:0,2.9,G,ricotta
SFA 18:0,0.943,G,ricotta
MUFA 18:1,2.2,G,ricotta
PUFA 18:2,0.283,G,ricotta
PUFA 18:3,0.056,G,ricotta
PUFA 20:4,0.008,G,ricotta
PUFA 22:6 n-3 (DHA),0.0,G,ricotta
MUFA 16:1,0.247,G,ricotta
PUFA 18:4,0.0,G,ricotta
MUFA 20:1,0.01,G,ricotta
PUFA 20:5 n-3 (EPA),0.002,G,ricotta
MUFA 22:1,0.001,G,ricotta
PUFA 22:5 n-3 (DPA),0.004,G,ricotta
"Fatty acids, total monounsaturated",2.44,G,ricotta
"Fatty acids, total polyunsaturated",0.324,G,ricotta
Protein,0.0,G,rum
Total lipid (fat),0.0,G,rum
"Carbohydrate, by difference",0.0,G,rum
Energy,231,KCAL,rum
"Alcohol, ethyl",33.4,G,rum
Water,66.6,G,rum
Caffeine,0.0,MG,rum
Theobromine,0.0,MG,rum
"Sugars, total including NLEA",0.0,G,rum
"Fiber, total dietary",0.0,G,rum
"Calcium, Ca",0.0,MG,rum
"Iron, Fe",0.04,MG,rum
"Magnesium, Mg",0.0,MG,rum
"Phosphorus, P",4.0,MG,rum
"Potassium, K",2.0,MG,rum
"Sodium, Na",1.0,MG,rum
"Zinc, Zn",0.04,MG,rum
"Copper, Cu",0.021,MG,rum
"Selenium, Se",0.0,UG,rum
Retinol,0.0,UG,rum
"Vitamin A, RAE",0.0,UG,rum
"Carotene, beta",0.0,UG,rum
"Carotene, alpha",0.0,UG,rum
Vitamin E (alpha-tocopherol),0.0,MG,rum
Vitamin D (D2 + D3),0.0,UG,rum
"Cryptoxanthin, beta",0.0,UG,rum
Lycopene,0.0,UG,rum
Lutein + zeaxanthin,0.0,UG,rum
"Vitamin C, total ascorbic acid",0.0,MG,rum
Thiamin,0.006,MG,rum
Riboflavin,0.004,MG,rum
Niacin,0.013,MG,rum
Vitamin B-6,0.001,MG,rum
"Folate, total",0.0,UG,rum
Vitamin B-12,0.0,UG,rum
"Choline, total",0.0,MG,rum
Vitamin K (phylloquinone),0.0,UG,rum
Folic acid,0.0,UG,rum
"Folate, food",0.0,UG,rum
"Folate, DFE",0.0,UG,rum
"Vitamin E, added",0.0,MG,rum
"Vitamin B-12, added",0.0,UG,rum
Cholesterol,0.0,MG,rum
"Fatty acids, total saturated",0.0,G,rum
SFA 4:0,0.0,G,rum
SFA 6:0,0.0,G,rum
SFA 8:0,0.0,G,rum
SFA 10:0,0.0,G,rum
SFA 12:0,0.0,G,rum
SFA 14:0,0.0,G,rum
SFA 16:0,0.0,G,rum
SFA 18:0,0.0,G,rum
MUFA 18:1,0.0,G,rum
PUFA 18:2,0.0,G,rum
PUFA 18:3,0.0,G,rum
PUFA 20:4,0.0,G,rum
PUFA 22:6 n-3 (DHA),0.0,G,rum
MUFA 16:1,0.0,G,rum
PUFA 18:4,0.0,G,rum
MUFA 20:1,0.0,G,rum
PUFA 20:5 n-3 (EPA),0.0,G,rum
MUFA 22:1,0.0,G,rum
PUFA 22:5 n-3 (DPA),0.0,G,rum
"Fatty acids, total monounsaturated",0.0,G,rum
"Fatty acids, total polyunsaturated",0.0,G,rum
Total lipid (fat),0.0,G,rutabaga
"Calcium, Ca",40.0,MG,rutabaga
"Iron, Fe",0.36,MG,rutabaga
"Vitamin A, IU",0.0,IU,rutabaga
"Vitamin C, total ascorbic acid",24.6,MG,rutabaga
Cholesterol,0.0,MG,rutabaga
"Fatty acids, total saturated",0.0,G,rutabaga
Protein,1.0,G,rutabaga
"Carbohydrate, by difference",8.0,G,rutabaga
Energy,40.0,KCAL,rutabaga
"Sugars, total including NLEA",6.0,G,rutabaga
"Fiber, total dietary",3.0,G,rutabaga
"Sodium, Na",3.0,MG,rutabaga
Protein,6.98,G,rye
Total lipid (fat),2.33,G,rye
"Carbohydrate, by difference",48.8,G,rye
Energy,256,KCAL,rye
"Sugars, total including NLEA",0.0,G,rye
"Fiber, total dietary",5.8,G,rye
"Calcium, Ca",70.0,MG,rye
"Iron, Fe",2.93,MG,rye
"Sodium, Na",651,MG,rye
"Vitamin A, IU",0.0,IU,rye
"Vitamin C, total ascorbic acid",0.0,MG,rye
Cholesterol,0.0,MG,rye
"Fatty acids, total saturated",1.16,G,rye
Energy,310,KCAL,saffron
"Carbohydrate, by difference",65.4,G,saffron
Water,11.9,G,saffron
"Calcium, Ca",111,MG,saffron
"Potassium, K",1720.0,MG,saffron
Protein,11.4,G,saffron
Ash,5.45,G,saffron
"Phosphorus, P",252,MG,saffron
"Fiber, total dietary",3.9,G,saffron
"Iron, Fe",11.1,MG,saffron
Vitamin B-12,0.0,UG,saffron
Cholesterol,0.0,MG,saffron
"Copper, Cu",0.328,MG,saffron
"Manganese, Mn",28.4,MG,saffron
Folic acid,0.0,UG,saffron
"Fatty acids, total saturated",1.59,G,saffron
SFA 8:0,0.0,G,saffron
SFA 12:0,0.0,G,saffron
SFA 14:0,0.006,G,saffron
PUFA 22:6 n-3 (DHA),0.0,G,saffron
MUFA 16:1,0.003,G,saffron
PUFA 20:5 n-3 (EPA),0.0,G,saffron
PUFA 22:5 n-3 (DPA),0.006,G,saffron
Total lipid (fat),5.85,G,saffron
SFA 4:0,0.0,G,saffron
SFA 6:0,0.0,G,saffron
SFA 10:0,0.0,G,saffron
SFA 16:0,1.16,G,saffron
SFA 18:0,0.247,G,saffron
MUFA 18:1,0.39,G,saffron
PUFA 18:2,0.754,G,saffron
PUFA 18:3,1.24,G,saffron
PUFA 20:4,0.013,G,saffron
PUFA 18:4,0.0,G,saffron
MUFA 20:1,0.006,G,saffron
MUFA 22:1,0.0,G,saffron
"Fatty acids, total monounsaturated",0.429,G,saffron
"Selenium, Se",5.6,UG,saffron
"Vitamin D (D2 + D3), International Units",0.0,IU,saffron
"Zinc, Zn",1.09,MG,saffron
Niacin,1.46,MG,saffron
"Fatty acids, total polyunsaturated",2.07,G,saffron
"Alcohol, ethyl",0.0,G,saffron
"Magnesium, Mg",264,MG,saffron
"Vitamin A, IU",530,IU,saffron
"Vitamin C, total ascorbic acid",80.8,MG,saffron
Thiamin,0.115,MG,saffron
Riboflavin,0.267,MG,saffron
"Folate, total",93.0,UG,saffron
Retinol,0.0,UG,saffron
"Fatty acids, total trans",0.0,G,saffron
Vitamin D (D2 + D3),0.0,UG,saffron
Caffeine,0.0,MG,saffron
Theobromine,0.0,MG,saffron
"Folate, DFE",93.0,UG,saffron
Vitamin B-6,1.01,MG,saffron
"Folate, food",93.0,UG,saffron
"Vitamin A, RAE",27.0,UG,saffron
"Sodium, Na",148,MG,saffron
SFA 8:0,0.0,G,sake
SFA 12:0,0.0,G,sake
SFA 14:0,0.0,G,sake
PUFA 22:6 n-3 (DHA),0.0,G,sake
MUFA 16:1,0.0,G,sake
PUFA 20:5 n-3 (EPA),0.0,G,sake
PUFA 22:5 n-3 (DPA),0.0,G,sake
SFA 4:0,0.0,G,sake
SFA 6:0,0.0,G,sake
SFA 10:0,0.0,G,sake
SFA 16:0,0.0,G,sake
SFA 18:0,0.0,G,sake
MUFA 18:1,0.0,G,sake
PUFA 18:2,0.0,G,sake
PUFA 18:3,0.0,G,sake
PUFA 20:4,0.0,G,sake
PUFA 18:4,0.0,G,sake
MUFA 20:1,0.0,G,sake
MUFA 22:1,0.0,G,sake
"Sugars, total including NLEA",0.0,G,sake
Vitamin E (alpha-tocopherol),0.0,MG,sake
Lutein + zeaxanthin,0.0,UG,sake
Folic acid,0.0,UG,sake
"Cryptoxanthin, beta",0.0,UG,sake
Lycopene,0.0,UG,sake
"Folate, food",0.0,UG,sake
Ash,0.0,G,sake
Retinol,0.0,UG,sake
"Vitamin A, RAE",0.0,UG,sake
"Carotene, beta",0.0,UG,sake
"Carotene, alpha",0.0,UG,sake
"Vitamin D (D2 + D3), International Units",0.0,IU,sake
Vitamin K (phylloquinone),0.0,UG,sake
"Fatty acids, total trans",0.0,G,sake
"Vitamin E, added",0.0,MG,sake
"Vitamin B-12, added",0.0,UG,sake
Caffeine,0.0,MG,sake
Theobromine,0.0,MG,sake
Vitamin D (D2 + D3),0.0,UG,sake
"Selenium, Se",1.4,UG,sake
Total lipid (fat),0.0,G,sake
"Carbohydrate, by difference",5.0,G,sake
"Folate, DFE",0.0,UG,sake
Niacin,0.0,MG,sake
Vitamin B-6,0.0,MG,sake
"Choline, total",0.0,MG,sake
"Calcium, Ca",5.0,MG,sake
"Potassium, K",25.0,MG,sake
"Zinc, Zn",0.02,MG,sake
Energy,561,kJ,sake
Water,78.4,G,sake
"Fatty acids, total monounsaturated",0.0,G,sake
"Fatty acids, total polyunsaturated",0.0,G,sake
"Alcohol, ethyl",16.1,G,sake
"Fiber, total dietary",0.0,G,sake
"Iron, Fe",0.1,MG,sake
"Magnesium, Mg",6.0,MG,sake
"Phosphorus, P",6.0,MG,sake
"Sodium, Na",2.0,MG,sake
"Copper, Cu",0.009,MG,sake
"Vitamin A, IU",0.0,IU,sake
Cholesterol,0.0,MG,sake
"Vitamin C, total ascorbic acid",0.0,MG,sake
Thiamin,0.0,MG,sake
Riboflavin,0.0,MG,sake
"Folate, total",0.0,UG,sake
Vitamin B-12,0.0,UG,sake
"Fatty acids, total saturated",0.0,G,sake
Protein,0.5,G,sake
Protein,2.63,G,salad
Total lipid (fat),4.61,G,salad
"Carbohydrate, by difference",27.0,G,salad
Energy,151,KCAL,salad
"Sugars, total including NLEA",17.1,G,salad
"Fiber, total dietary",2.6,G,salad
"Calcium, Ca",66.0,MG,salad
"Iron, Fe",0.95,MG,salad
"Sodium, Na",178,MG,salad
"Vitamin A, IU",1970.0,IU,salad
"Vitamin C, total ascorbic acid",39.5,MG,salad
Cholesterol,0.0,MG,salad
"Fatty acids, total trans",0.0,G,salad
"Fatty acids, total saturated",1.64,G,salad
Protein,19.0,G,salmon
Total lipid (fat),15.5,G,salmon
"Carbohydrate, by difference",0.0,G,salmon
Energy,232,KCAL,salmon
"Sugars, total including NLEA",0.0,G,salmon
"Fiber, total dietary",0.0,G,salmon
"Calcium, Ca",14.0,MG,salmon
"Iron, Fe",0.76,MG,salmon
"Sodium, Na",63.0,MG,salmon
"Vitamin A, IU",0.0,IU,salmon
"Vitamin C, total ascorbic acid",0.0,MG,salmon
Cholesterol,56.0,MG,salmon
"Fatty acids, total trans",0.0,G,salmon
"Fatty acids, total saturated",2.46,G,salmon
Protein,0.04,G,sangria
Total lipid (fat),0.04,G,sangria
"Carbohydrate, by difference",8.26,G,sangria
Energy,95.0,KCAL,sangria
"Alcohol, ethyl",8.9,G,sangria
Water,82.6,G,sangria
Caffeine,0.0,MG,sangria
Theobromine,0.0,MG,sangria
"Sugars, total including NLEA",7.33,G,sangria
"Fiber, total dietary",0.0,G,sangria
"Calcium, Ca",6.0,MG,sangria
"Iron, Fe",0.15,MG,sangria
"Magnesium, Mg",6.0,MG,sangria
"Phosphorus, P",9.0,MG,sangria
"Potassium, K",39.0,MG,sangria
"Sodium, Na",11.0,MG,sangria
"Zinc, Zn",0.1,MG,sangria
"Copper, Cu",0.014,MG,sangria
"Selenium, Se",0.1,UG,sangria
Retinol,0.0,UG,sangria
"Vitamin A, RAE",0.0,UG,sangria
"Carotene, beta",0.0,UG,sangria
"Carotene, alpha",0.0,UG,sangria
Vitamin E (alpha-tocopherol),0.0,MG,sangria
Vitamin D (D2 + D3),0.0,UG,sangria
"Cryptoxanthin, beta",1.0,UG,sangria
Lycopene,0.0,UG,sangria
Lutein + zeaxanthin,0.0,UG,sangria
"Vitamin C, total ascorbic acid",0.3,MG,sangria
Thiamin,0.003,MG,sangria
Riboflavin,0.008,MG,sangria
Niacin,0.059,MG,sangria
Vitamin B-6,0.026,MG,sangria
"Folate, total",1.0,UG,sangria
Vitamin B-12,0.0,UG,sangria
"Choline, total",2.3,MG,sangria
Vitamin K (phylloquinone),0.2,UG,sangria
Folic acid,0.0,UG,sangria
"Folate, food",1.0,UG,sangria
"Folate, DFE",1.0,UG,sangria
